 

stn;time;gre000h0
TGNOL;2022110815;94
TGNOL;2022110816;23
TGNOL;2022110817;0
TGNOL;2022110818;0
TGNOL;2022110819;0
TGNOL;2022110820;0
TGNOL;2022110821;0
TGNOL;2022110822;0
TGNOL;2022110823;0
TGNOL;2022110900;0
TGNOL;2022110901;0
TGNOL;2022110902;0
TGNOL;2022110903;0
TGNOL;2022110904;0
TGNOL;2022110905;0
TGNOL;2022110906;0
TGNOL;2022110907;7
TGNOL;2022110908;67
TGNOL;2022110909;98
TGNOL;2022110910;163
TGNOL;2022110911;187
TGNOL;2022110912;150
TGNOL;2022110913;104
TGNOL;2022110914;54
TGNOL;2022110915;25
TGNOL;2022110916;6
TGNOL;2022110917;0
TGNOL;2022110918;0
TGNOL;2022110919;0
TGNOL;2022110920;0
TGNOL;2022110921;0
TGNOL;2022110922;0
TGNOL;2022110923;0
TGNOL;2022111000;0
TGNOL;2022111001;0
TGNOL;2022111002;0
TGNOL;2022111003;0
TGNOL;2022111004;0
TGNOL;2022111005;0
TGNOL;2022111006;0
TGNOL;2022111007;8
TGNOL;2022111008;44
TGNOL;2022111009;125
TGNOL;2022111010;239
TGNOL;2022111011;320
TGNOL;2022111012;301
TGNOL;2022111013;199
TGNOL;2022111014;219
TGNOL;2022111015;82
TGNOL;2022111016;30
TGNOL;2022111017;1
TGNOL;2022111018;0
TGNOL;2022111019;0
TGNOL;2022111020;0
TGNOL;2022111021;0
TGNOL;2022111022;0
TGNOL;2022111023;0
TGNOL;2022111100;0
TGNOL;2022111101;0
TGNOL;2022111102;0
TGNOL;2022111103;0
TGNOL;2022111104;0
TGNOL;2022111105;0
TGNOL;2022111106;0
TGNOL;2022111107;3
TGNOL;2022111108;33
TGNOL;2022111109;81
TGNOL;2022111110;142
TGNOL;2022111111;139
TGNOL;2022111112;187
TGNOL;2022111113;178
TGNOL;2022111114;122
TGNOL;2022111115;42
TGNOL;2022111116;11
TGNOL;2022111117;0
TGNOL;2022111118;0
TGNOL;2022111119;0
TGNOL;2022111120;0
TGNOL;2022111121;0
TGNOL;2022111122;0
TGNOL;2022111123;0
TGNOL;2022111200;0
TGNOL;2022111201;0
TGNOL;2022111202;0
TGNOL;2022111203;0
TGNOL;2022111204;0
TGNOL;2022111205;0
TGNOL;2022111206;0
TGNOL;2022111207;6
TGNOL;2022111208;33
TGNOL;2022111209;95
TGNOL;2022111210;133
TGNOL;2022111211;183
TGNOL;2022111212;156
TGNOL;2022111213;132
TGNOL;2022111214;92
TGNOL;2022111215;47
TGNOL;2022111216;10
TGNOL;2022111217;0
TGNOL;2022111218;0
TGNOL;2022111219;0
TGNOL;2022111220;0
TGNOL;2022111221;0
TGNOL;2022111222;0
TGNOL;2022111223;0
TGNOL;2022111300;0
TGNOL;2022111301;0
TGNOL;2022111302;0
TGNOL;2022111303;0
TGNOL;2022111304;0
TGNOL;2022111305;0
TGNOL;2022111306;0
TGNOL;2022111307;2
TGNOL;2022111308;18
TGNOL;2022111309;44
TGNOL;2022111310;62
TGNOL;2022111311;74
TGNOL;2022111312;81
TGNOL;2022111313;65
TGNOL;2022111314;49
TGNOL;2022111315;29
TGNOL;2022111316;4
TGNOL;2022111317;0
TGNOL;2022111318;0
TGNOL;2022111319;0
TGNOL;2022111320;0
TGNOL;2022111321;0
TGNOL;2022111322;0
TGNOL;2022111323;0
TGNOL;2022111400;0
TGNOL;2022111401;0
TGNOL;2022111402;0
TGNOL;2022111403;0
TGNOL;2022111404;0
TGNOL;2022111405;0
TGNOL;2022111406;0
TGNOL;2022111407;0
TGNOL;2022111408;4
TGNOL;2022111409;13
TGNOL;2022111410;42
TGNOL;2022111411;91
TGNOL;2022111412;114
TGNOL;2022111413;132
TGNOL;2022111414;129
TGNOL;2022111415;57
TGNOL;2022111416;8
TGNOL;2022111417;0
TGNOL;2022111418;0
TGNOL;2022111419;0
TGNOL;2022111420;0
TGNOL;2022111421;0
TGNOL;2022111422;0
TGNOL;2022111423;0
TGNOL;2022111500;0
TGNOL;2022111501;0
TGNOL;2022111502;0
TGNOL;2022111503;0
TGNOL;2022111504;0
TGNOL;2022111505;0
TGNOL;2022111506;0
TGNOL;2022111507;7
TGNOL;2022111508;57
TGNOL;2022111509;109
TGNOL;2022111510;242
TGNOL;2022111511;230
TGNOL;2022111512;171
TGNOL;2022111513;133
TGNOL;2022111514;81
TGNOL;2022111515;48
TGNOL;2022111516;10
TGNOL;2022111517;0
TGNOL;2022111518;0
TGNOL;2022111519;0
TGNOL;2022111520;0
TGNOL;2022111521;0
TGNOL;2022111522;0
TGNOL;2022111523;0
TGNOL;2022111600;0
TGNOL;2022111601;0
TGNOL;2022111602;0
TGNOL;2022111603;0
TGNOL;2022111604;0
TGNOL;2022111605;0
TGNOL;2022111606;0
TGNOL;2022111607;3
TGNOL;2022111608;69
TGNOL;2022111609;84
TGNOL;2022111610;99
TGNOL;2022111611;187
TGNOL;2022111612;204
TGNOL;2022111613;283
TGNOL;2022111614;232
TGNOL;2022111615;90
TGNOL;2022111616;9
TGNOL;2022111617;0
TGNOL;2022111618;0
TGNOL;2022111619;0
TGNOL;2022111620;0
TGNOL;2022111621;0
TGNOL;2022111622;0
TGNOL;2022111623;0
TGNOL;2022111700;0
TGNOL;2022111701;0
TGNOL;2022111702;0
TGNOL;2022111703;0
TGNOL;2022111704;0
TGNOL;2022111705;0
TGNOL;2022111706;0
TGNOL;2022111707;3
TGNOL;2022111708;27
TGNOL;2022111709;85
TGNOL;2022111710;107
TGNOL;2022111711;150
TGNOL;2022111712;205
TGNOL;2022111713;123
TGNOL;2022111714;151
TGNOL;2022111715;56
TGNOL;2022111716;6
TGNOL;2022111717;0
TGNOL;2022111718;0
TGNOL;2022111719;0
TGNOL;2022111720;0
TGNOL;2022111721;0
TGNOL;2022111722;0
TGNOL;2022111723;0
TGNOL;2022111800;0
TGNOL;2022111801;0
TGNOL;2022111802;0
TGNOL;2022111803;0
TGNOL;2022111804;0
TGNOL;2022111805;0
TGNOL;2022111806;0
TGNOL;2022111807;0
TGNOL;2022111808;23
TGNOL;2022111809;103
TGNOL;2022111810;141
TGNOL;2022111811;155
TGNOL;2022111812;154
TGNOL;2022111813;117
TGNOL;2022111814;142
TGNOL;2022111815;20
TGNOL;2022111816;8
TGNOL;2022111817;0
TGNOL;2022111818;0
TGNOL;2022111819;0
TGNOL;2022111820;0
TGNOL;2022111821;0
TGNOL;2022111822;0
TGNOL;2022111823;0
TGNOL;2022111900;0
TGNOL;2022111901;0
TGNOL;2022111902;0
TGNOL;2022111903;0
TGNOL;2022111904;0
TGNOL;2022111905;0
TGNOL;2022111906;0
TGNOL;2022111907;4
TGNOL;2022111908;27
TGNOL;2022111909;72
TGNOL;2022111910;245
TGNOL;2022111911;175
TGNOL;2022111912;276
TGNOL;2022111913;150
TGNOL;2022111914;122
TGNOL;2022111915;84
TGNOL;2022111916;8
TGNOL;2022111917;0
TGNOL;2022111918;0
TGNOL;2022111919;0
TGNOL;2022111920;0
TGNOL;2022111921;0
TGNOL;2022111922;0
TGNOL;2022111923;0
TGNOL;2022112000;0
TGNOL;2022112001;0
TGNOL;2022112002;0
TGNOL;2022112003;0
TGNOL;2022112004;0
TGNOL;2022112005;0
TGNOL;2022112006;0
TGNOL;2022112007;2
TGNOL;2022112008;36
TGNOL;2022112009;87
TGNOL;2022112010;253
TGNOL;2022112011;224
TGNOL;2022112012;188
TGNOL;2022112013;262
TGNOL;2022112014;209
TGNOL;2022112015;87
TGNOL;2022112016;12
TGNOL;2022112017;0
TGNOL;2022112018;0
TGNOL;2022112019;0
TGNOL;2022112020;0
TGNOL;2022112021;0
TGNOL;2022112022;0
TGNOL;2022112023;0
TGNOL;2022112100;0
TGNOL;2022112101;0
TGNOL;2022112102;0
TGNOL;2022112103;0
TGNOL;2022112104;0
TGNOL;2022112105;0
TGNOL;2022112106;0
TGNOL;2022112107;0
TGNOL;2022112108;17
TGNOL;2022112109;76
TGNOL;2022112110;133
TGNOL;2022112111;317
TGNOL;2022112112;345
TGNOL;2022112113;336
TGNOL;2022112114;145
TGNOL;2022112115;64
TGNOL;2022112116;10
TGNOL;2022112117;0
TGNOL;2022112118;0
TGNOL;2022112119;0
TGNOL;2022112120;0
TGNOL;2022112121;0
TGNOL;2022112122;0
TGNOL;2022112123;0
TGNOL;2022112200;0
TGNOL;2022112201;0
TGNOL;2022112202;0
TGNOL;2022112203;0
TGNOL;2022112204;0
TGNOL;2022112205;0
TGNOL;2022112206;0
TGNOL;2022112207;0
TGNOL;2022112208;19
TGNOL;2022112209;38
TGNOL;2022112210;55
TGNOL;2022112211;112
TGNOL;2022112212;131
TGNOL;2022112213;166
TGNOL;2022112214;116
TGNOL;2022112215;48
TGNOL;2022112216;7
TGNOL;2022112217;0
TGNOL;2022112218;0
TGNOL;2022112219;0
TGNOL;2022112220;0
TGNOL;2022112221;0
TGNOL;2022112222;0
TGNOL;2022112223;0
TGNOL;2022112300;0
TGNOL;2022112301;0
TGNOL;2022112302;0
TGNOL;2022112303;0
TGNOL;2022112304;0
TGNOL;2022112305;0
TGNOL;2022112306;0
TGNOL;2022112307;3
TGNOL;2022112308;24
TGNOL;2022112309;60
TGNOL;2022112310;266
TGNOL;2022112311;352
TGNOL;2022112312;366
TGNOL;2022112313;327
TGNOL;2022112314;231
TGNOL;2022112315;62
TGNOL;2022112316;8
TGNOL;2022112317;0
TGNOL;2022112318;0
TGNOL;2022112319;0
TGNOL;2022112320;0
TGNOL;2022112321;0
TGNOL;2022112322;0
TGNOL;2022112323;0
TGNOL;2022112400;0
TGNOL;2022112401;0
TGNOL;2022112402;0
TGNOL;2022112403;0
TGNOL;2022112404;0
TGNOL;2022112405;0
TGNOL;2022112406;0
TGNOL;2022112407;3
TGNOL;2022112408;28
TGNOL;2022112409;60
TGNOL;2022112410;70
TGNOL;2022112411;270
TGNOL;2022112412;185
TGNOL;2022112413;189
TGNOL;2022112414;187
TGNOL;2022112415;101
TGNOL;2022112416;8
TGNOL;2022112417;0
TGNOL;2022112418;0
TGNOL;2022112419;0
TGNOL;2022112420;0
TGNOL;2022112421;0
TGNOL;2022112422;0
TGNOL;2022112423;0
TGNOL;2022112500;0
TGNOL;2022112501;0
TGNOL;2022112502;0
TGNOL;2022112503;0
TGNOL;2022112504;0
TGNOL;2022112505;0
TGNOL;2022112506;0
TGNOL;2022112507;2
TGNOL;2022112508;26
TGNOL;2022112509;72
TGNOL;2022112510;121
TGNOL;2022112511;104
TGNOL;2022112512;144
TGNOL;2022112513;97
TGNOL;2022112514;52
TGNOL;2022112515;27
TGNOL;2022112516;9
TGNOL;2022112517;0
TGNOL;2022112518;0
TGNOL;2022112519;0
TGNOL;2022112520;0
TGNOL;2022112521;0
TGNOL;2022112522;0
TGNOL;2022112523;0
TGNOL;2022112600;0
TGNOL;2022112601;0
TGNOL;2022112602;0
TGNOL;2022112603;0
TGNOL;2022112604;0
TGNOL;2022112605;0
TGNOL;2022112606;0
TGNOL;2022112607;2
TGNOL;2022112608;28
TGNOL;2022112609;66
TGNOL;2022112610;71
TGNOL;2022112611;181
TGNOL;2022112612;270
TGNOL;2022112613;243
TGNOL;2022112614;173
TGNOL;2022112615;88
TGNOL;2022112616;11
TGNOL;2022112617;0
TGNOL;2022112618;0
TGNOL;2022112619;0
TGNOL;2022112620;0
TGNOL;2022112621;0
TGNOL;2022112622;0
TGNOL;2022112623;0
TGNOL;2022112700;0
TGNOL;2022112701;0
TGNOL;2022112702;0
TGNOL;2022112703;0
TGNOL;2022112704;0
TGNOL;2022112705;0
TGNOL;2022112706;0
TGNOL;2022112707;1
TGNOL;2022112708;41
TGNOL;2022112709;143
TGNOL;2022112710;237
TGNOL;2022112711;247
TGNOL;2022112712;213
TGNOL;2022112713;186
TGNOL;2022112714;179
TGNOL;2022112715;96
TGNOL;2022112716;7
TGNOL;2022112717;0
TGNOL;2022112718;0
TGNOL;2022112719;0
TGNOL;2022112720;0
TGNOL;2022112721;0
TGNOL;2022112722;0
TGNOL;2022112723;0
TGNOL;2022112800;0
TGNOL;2022112801;0
TGNOL;2022112802;0
TGNOL;2022112803;0
TGNOL;2022112804;0
TGNOL;2022112805;0
TGNOL;2022112806;0
TGNOL;2022112807;0
TGNOL;2022112808;24
TGNOL;2022112809;73
TGNOL;2022112810;92
TGNOL;2022112811;110
TGNOL;2022112812;150
TGNOL;2022112813;131
TGNOL;2022112814;85
TGNOL;2022112815;46
TGNOL;2022112816;5
TGNOL;2022112817;0
TGNOL;2022112818;0
TGNOL;2022112819;0
TGNOL;2022112820;0
TGNOL;2022112821;0
TGNOL;2022112822;0
TGNOL;2022112823;0
TGNOL;2022112900;0
TGNOL;2022112901;0
TGNOL;2022112902;0
TGNOL;2022112903;0
TGNOL;2022112904;0
TGNOL;2022112905;0
TGNOL;2022112906;0
TGNOL;2022112907;0
TGNOL;2022112908;15
TGNOL;2022112909;43
TGNOL;2022112910;119
TGNOL;2022112911;110
TGNOL;2022112912;120
TGNOL;2022112913;92
TGNOL;2022112914;66
TGNOL;2022112915;29
TGNOL;2022112916;4
TGNOL;2022112917;0
TGNOL;2022112918;0
TGNOL;2022112919;0
TGNOL;2022112920;0
TGNOL;2022112921;0
TGNOL;2022112922;0
TGNOL;2022112923;0
TGNOL;2022113000;0
TGNOL;2022113001;0
TGNOL;2022113002;0
TGNOL;2022113003;0
TGNOL;2022113004;0
TGNOL;2022113005;0
TGNOL;2022113006;0
TGNOL;2022113007;0
TGNOL;2022113008;6
TGNOL;2022113009;24
TGNOL;2022113010;49
TGNOL;2022113011;35
TGNOL;2022113012;47
TGNOL;2022113013;48
TGNOL;2022113014;37
TGNOL;2022113015;19
TGNOL;2022113016;1
TGNOL;2022113017;0
TGNOL;2022113018;0
TGNOL;2022113019;0
TGNOL;2022113020;0
TGNOL;2022113021;0
TGNOL;2022113022;0
TGNOL;2022113023;0

stn;time;gre000h0
TGNUS;2022110100;0
TGNUS;2022110101;0
TGNUS;2022110102;0
TGNUS;2022110103;0
TGNUS;2022110104;0
TGNUS;2022110105;0
TGNUS;2022110106;0
TGNUS;2022110107;7
TGNUS;2022110108;48
TGNUS;2022110109;84
TGNUS;2022110110;121
TGNUS;2022110111;209
TGNUS;2022110112;164
TGNUS;2022110113;152
TGNUS;2022110114;231
TGNUS;2022110115;146
TGNUS;2022110116;26
TGNUS;2022110117;1
TGNUS;2022110118;0
TGNUS;2022110119;0
TGNUS;2022110120;0
TGNUS;2022110121;0
TGNUS;2022110122;0
TGNUS;2022110123;0
TGNUS;2022110200;0
TGNUS;2022110201;0
TGNUS;2022110202;0
TGNUS;2022110203;0
TGNUS;2022110204;0
TGNUS;2022110205;0
TGNUS;2022110206;0
TGNUS;2022110207;11
TGNUS;2022110208;45
TGNUS;2022110209;96
TGNUS;2022110210;168
TGNUS;2022110211;128
TGNUS;2022110212;180
TGNUS;2022110213;208
TGNUS;2022110214;235
TGNUS;2022110215;157
TGNUS;2022110216;47
TGNUS;2022110217;0
TGNUS;2022110218;0
TGNUS;2022110219;0
TGNUS;2022110220;0
TGNUS;2022110221;0
TGNUS;2022110222;0
TGNUS;2022110223;0
TGNUS;2022110300;0
TGNUS;2022110301;0
TGNUS;2022110302;0
TGNUS;2022110303;0
TGNUS;2022110304;0
TGNUS;2022110305;0
TGNUS;2022110306;0
TGNUS;2022110307;10
TGNUS;2022110308;41
TGNUS;2022110309;56
TGNUS;2022110310;86
TGNUS;2022110311;127
TGNUS;2022110312;205
TGNUS;2022110313;181
TGNUS;2022110314;95
TGNUS;2022110315;45
TGNUS;2022110316;11
TGNUS;2022110317;0
TGNUS;2022110318;0
TGNUS;2022110319;0
TGNUS;2022110320;0
TGNUS;2022110321;0
TGNUS;2022110322;0
TGNUS;2022110323;0
TGNUS;2022110400;0
TGNUS;2022110401;0
TGNUS;2022110402;0
TGNUS;2022110403;0
TGNUS;2022110404;0
TGNUS;2022110405;0
TGNUS;2022110406;0
TGNUS;2022110407;8
TGNUS;2022110408;52
TGNUS;2022110409;99
TGNUS;2022110410;154
TGNUS;2022110411;354
TGNUS;2022110412;261
TGNUS;2022110413;178
TGNUS;2022110414;134
TGNUS;2022110415;109
TGNUS;2022110416;28
TGNUS;2022110417;0
TGNUS;2022110418;0
TGNUS;2022110419;0
TGNUS;2022110420;0
TGNUS;2022110421;0
TGNUS;2022110422;0
TGNUS;2022110423;0
TGNUS;2022110500;0
TGNUS;2022110501;0
TGNUS;2022110502;0
TGNUS;2022110503;0
TGNUS;2022110504;0
TGNUS;2022110505;0
TGNUS;2022110506;0
TGNUS;2022110507;2
TGNUS;2022110508;21
TGNUS;2022110509;50
TGNUS;2022110510;122
TGNUS;2022110511;204
TGNUS;2022110512;126
TGNUS;2022110513;148
TGNUS;2022110514;54
TGNUS;2022110515;39
TGNUS;2022110516;14
TGNUS;2022110517;0
TGNUS;2022110518;0
TGNUS;2022110519;0
TGNUS;2022110520;0
TGNUS;2022110521;0
TGNUS;2022110522;0
TGNUS;2022110523;0
TGNUS;2022110600;0
TGNUS;2022110601;0
TGNUS;2022110602;0
TGNUS;2022110603;0
TGNUS;2022110604;0
TGNUS;2022110605;0
TGNUS;2022110606;0
TGNUS;2022110607;2
TGNUS;2022110608;25
TGNUS;2022110609;58
TGNUS;2022110610;101
TGNUS;2022110611;128
TGNUS;2022110612;167
TGNUS;2022110613;150
TGNUS;2022110614;121
TGNUS;2022110615;122
TGNUS;2022110616;21
TGNUS;2022110617;0
TGNUS;2022110618;0
TGNUS;2022110619;0
TGNUS;2022110620;0
TGNUS;2022110621;0
TGNUS;2022110622;0
TGNUS;2022110623;0
TGNUS;2022110700;0
TGNUS;2022110701;0
TGNUS;2022110702;0
TGNUS;2022110703;0
TGNUS;2022110704;0
TGNUS;2022110705;0
TGNUS;2022110706;0
TGNUS;2022110707;11
TGNUS;2022110708;55
TGNUS;2022110709;149
TGNUS;2022110710;250
TGNUS;2022110711;296
TGNUS;2022110712;342
TGNUS;2022110713;274
TGNUS;2022110714;205
TGNUS;2022110715;135
TGNUS;2022110716;33
TGNUS;2022110717;1
TGNUS;2022110718;0
TGNUS;2022110719;0
TGNUS;2022110720;0
TGNUS;2022110721;0
TGNUS;2022110722;0
TGNUS;2022110723;0
TGNUS;2022110800;0
TGNUS;2022110801;0
TGNUS;2022110802;0
TGNUS;2022110803;0
TGNUS;2022110804;0
TGNUS;2022110805;0
TGNUS;2022110806;0
TGNUS;2022110807;10
TGNUS;2022110808;69
TGNUS;2022110809;111
TGNUS;2022110810;203
TGNUS;2022110811;297
TGNUS;2022110812;283
TGNUS;2022110813;237
TGNUS;2022110814;253
TGNUS;2022110815;93
TGNUS;2022110816;25
TGNUS;2022110817;0
TGNUS;2022110818;0
TGNUS;2022110819;0
TGNUS;2022110820;0
TGNUS;2022110821;0
TGNUS;2022110822;0
TGNUS;2022110823;0
TGNUS;2022110900;0
TGNUS;2022110901;0
TGNUS;2022110902;0
TGNUS;2022110903;0
TGNUS;2022110904;0
TGNUS;2022110905;0
TGNUS;2022110906;0
TGNUS;2022110907;3
TGNUS;2022110908;18
TGNUS;2022110909;61
TGNUS;2022110910;78
TGNUS;2022110911;87
TGNUS;2022110912;130
TGNUS;2022110913;113
TGNUS;2022110914;48
TGNUS;2022110915;25
TGNUS;2022110916;7
TGNUS;2022110917;0
TGNUS;2022110918;0
TGNUS;2022110919;0
TGNUS;2022110920;0
TGNUS;2022110921;0
TGNUS;2022110922;0
TGNUS;2022110923;0
TGNUS;2022111000;0
TGNUS;2022111001;0
TGNUS;2022111002;0
TGNUS;2022111003;0
TGNUS;2022111004;0
TGNUS;2022111005;0
TGNUS;2022111006;0
TGNUS;2022111007;6
TGNUS;2022111008;47
TGNUS;2022111009;135
TGNUS;2022111010;118
TGNUS;2022111011;157
TGNUS;2022111012;222
TGNUS;2022111013;169
TGNUS;2022111014;290
TGNUS;2022111015;149
TGNUS;2022111016;36
TGNUS;2022111017;0
TGNUS;2022111018;0
TGNUS;2022111019;0
TGNUS;2022111020;0
TGNUS;2022111021;0
TGNUS;2022111022;0
TGNUS;2022111023;0
TGNUS;2022111100;0
TGNUS;2022111101;0
TGNUS;2022111102;0
TGNUS;2022111103;0
TGNUS;2022111104;0
TGNUS;2022111105;0
TGNUS;2022111106;0
TGNUS;2022111107;3
TGNUS;2022111108;23
TGNUS;2022111109;39
TGNUS;2022111110;53
TGNUS;2022111111;85
TGNUS;2022111112;91
TGNUS;2022111113;103
TGNUS;2022111114;87
TGNUS;2022111115;33
TGNUS;2022111116;6
TGNUS;2022111117;0
TGNUS;2022111118;0
TGNUS;2022111119;0
TGNUS;2022111120;0
TGNUS;2022111121;0
TGNUS;2022111122;0
TGNUS;2022111123;0
TGNUS;2022111200;0
TGNUS;2022111201;0
TGNUS;2022111202;0
TGNUS;2022111203;0
TGNUS;2022111204;0
TGNUS;2022111205;0
TGNUS;2022111206;0
TGNUS;2022111207;3
TGNUS;2022111208;28
TGNUS;2022111209;64
TGNUS;2022111210;91
TGNUS;2022111211;110
TGNUS;2022111212;119
TGNUS;2022111213;90
TGNUS;2022111214;66
TGNUS;2022111215;35
TGNUS;2022111216;7
TGNUS;2022111217;0
TGNUS;2022111218;0
TGNUS;2022111219;0
TGNUS;2022111220;0
TGNUS;2022111221;0
TGNUS;2022111222;0
TGNUS;2022111223;0
TGNUS;2022111300;0
TGNUS;2022111301;0
TGNUS;2022111302;0
TGNUS;2022111303;0
TGNUS;2022111304;0
TGNUS;2022111305;0
TGNUS;2022111306;0
TGNUS;2022111307;2
TGNUS;2022111308;21
TGNUS;2022111309;39
TGNUS;2022111310;56
TGNUS;2022111311;57
TGNUS;2022111312;61
TGNUS;2022111313;50
TGNUS;2022111314;40
TGNUS;2022111315;21
TGNUS;2022111316;4
TGNUS;2022111317;0
TGNUS;2022111318;0
TGNUS;2022111319;0
TGNUS;2022111320;0
TGNUS;2022111321;0
TGNUS;2022111322;0
TGNUS;2022111323;0
TGNUS;2022111400;0
TGNUS;2022111401;0
TGNUS;2022111402;0
TGNUS;2022111403;0
TGNUS;2022111404;0
TGNUS;2022111405;0
TGNUS;2022111406;0
TGNUS;2022111407;0
TGNUS;2022111408;6
TGNUS;2022111409;13
TGNUS;2022111410;42
TGNUS;2022111411;63
TGNUS;2022111412;132
TGNUS;2022111413;110
TGNUS;2022111414;85
TGNUS;2022111415;50
TGNUS;2022111416;10
TGNUS;2022111417;0
TGNUS;2022111418;0
TGNUS;2022111419;0
TGNUS;2022111420;0
TGNUS;2022111421;0
TGNUS;2022111422;0
TGNUS;2022111423;0
TGNUS;2022111500;0
TGNUS;2022111501;0
TGNUS;2022111502;0
TGNUS;2022111503;0
TGNUS;2022111504;0
TGNUS;2022111505;0
TGNUS;2022111506;0
TGNUS;2022111507;11
TGNUS;2022111508;75
TGNUS;2022111509;104
TGNUS;2022111510;166
TGNUS;2022111511;177
TGNUS;2022111512;133
TGNUS;2022111513;107
TGNUS;2022111514;69
TGNUS;2022111515;48
TGNUS;2022111516;10
TGNUS;2022111517;0
TGNUS;2022111518;0
TGNUS;2022111519;0
TGNUS;2022111520;0
TGNUS;2022111521;0
TGNUS;2022111522;0
TGNUS;2022111523;0
TGNUS;2022111600;0
TGNUS;2022111601;0
TGNUS;2022111602;0
TGNUS;2022111603;0
TGNUS;2022111604;0
TGNUS;2022111605;0
TGNUS;2022111606;0
TGNUS;2022111607;4
TGNUS;2022111608;39
TGNUS;2022111609;103
TGNUS;2022111610;237
TGNUS;2022111611;267
TGNUS;2022111612;344
TGNUS;2022111613;181
TGNUS;2022111614;215
TGNUS;2022111615;137
TGNUS;2022111616;12
TGNUS;2022111617;0
TGNUS;2022111618;0
TGNUS;2022111619;0
TGNUS;2022111620;0
TGNUS;2022111621;0
TGNUS;2022111622;0
TGNUS;2022111623;0
TGNUS;2022111700;0
TGNUS;2022111701;0
TGNUS;2022111702;0
TGNUS;2022111703;0
TGNUS;2022111704;0
TGNUS;2022111705;0
TGNUS;2022111706;0
TGNUS;2022111707;3
TGNUS;2022111708;37
TGNUS;2022111709;132
TGNUS;2022111710;250
TGNUS;2022111711;168
TGNUS;2022111712;259
TGNUS;2022111713;165
TGNUS;2022111714;184
TGNUS;2022111715;41
TGNUS;2022111716;10
TGNUS;2022111717;0
TGNUS;2022111718;0
TGNUS;2022111719;0
TGNUS;2022111720;0
TGNUS;2022111721;0
TGNUS;2022111722;0
TGNUS;2022111723;0
TGNUS;2022111800;0
TGNUS;2022111801;0
TGNUS;2022111802;0
TGNUS;2022111803;0
TGNUS;2022111804;0
TGNUS;2022111805;0
TGNUS;2022111806;0
TGNUS;2022111807;2
TGNUS;2022111808;27
TGNUS;2022111809;63
TGNUS;2022111810;79
TGNUS;2022111811;126
TGNUS;2022111812;80
TGNUS;2022111813;112
TGNUS;2022111814;153
TGNUS;2022111815;58
TGNUS;2022111816;13
TGNUS;2022111817;0
TGNUS;2022111818;0
TGNUS;2022111819;0
TGNUS;2022111820;0
TGNUS;2022111821;0
TGNUS;2022111822;0
TGNUS;2022111823;0
TGNUS;2022111900;0
TGNUS;2022111901;0
TGNUS;2022111902;0
TGNUS;2022111903;0
TGNUS;2022111904;0
TGNUS;2022111905;0
TGNUS;2022111906;0
TGNUS;2022111907;4
TGNUS;2022111908;36
TGNUS;2022111909;128
TGNUS;2022111910;216
TGNUS;2022111911;337
TGNUS;2022111912;348
TGNUS;2022111913;172
TGNUS;2022111914;196
TGNUS;2022111915;94
TGNUS;2022111916;17
TGNUS;2022111917;0
TGNUS;2022111918;0
TGNUS;2022111919;0
TGNUS;2022111920;0
TGNUS;2022111921;0
TGNUS;2022111922;0
TGNUS;2022111923;0
TGNUS;2022112000;0
TGNUS;2022112001;0
TGNUS;2022112002;0
TGNUS;2022112003;0
TGNUS;2022112004;0
TGNUS;2022112005;0
TGNUS;2022112006;0
TGNUS;2022112007;0
TGNUS;2022112008;47
TGNUS;2022112009;112
TGNUS;2022112010;126
TGNUS;2022112011;116
TGNUS;2022112012;123
TGNUS;2022112013;123
TGNUS;2022112014;124
TGNUS;2022112015;68
TGNUS;2022112016;16
TGNUS;2022112017;0
TGNUS;2022112018;0
TGNUS;2022112019;0
TGNUS;2022112020;0
TGNUS;2022112021;0
TGNUS;2022112022;0
TGNUS;2022112023;0
TGNUS;2022112100;0
TGNUS;2022112101;0
TGNUS;2022112102;0
TGNUS;2022112103;0
TGNUS;2022112104;0
TGNUS;2022112105;0
TGNUS;2022112106;0
TGNUS;2022112107;1
TGNUS;2022112108;10
TGNUS;2022112109;94
TGNUS;2022112110;196
TGNUS;2022112111;260
TGNUS;2022112112;261
TGNUS;2022112113;228
TGNUS;2022112114;133
TGNUS;2022112115;55
TGNUS;2022112116;10
TGNUS;2022112117;0
TGNUS;2022112118;0
TGNUS;2022112119;0
TGNUS;2022112120;0
TGNUS;2022112121;0
TGNUS;2022112122;0
TGNUS;2022112123;0
TGNUS;2022112200;0
TGNUS;2022112201;0
TGNUS;2022112202;0
TGNUS;2022112203;0
TGNUS;2022112204;0
TGNUS;2022112205;0
TGNUS;2022112206;0
TGNUS;2022112207;0
TGNUS;2022112208;14
TGNUS;2022112209;60
TGNUS;2022112210;91
TGNUS;2022112211;113
TGNUS;2022112212;139
TGNUS;2022112213;166
TGNUS;2022112214;102
TGNUS;2022112215;48
TGNUS;2022112216;11
TGNUS;2022112217;0
TGNUS;2022112218;0
TGNUS;2022112219;0
TGNUS;2022112220;0
TGNUS;2022112221;0
TGNUS;2022112222;0
TGNUS;2022112223;0
TGNUS;2022112300;0
TGNUS;2022112301;0
TGNUS;2022112302;0
TGNUS;2022112303;0
TGNUS;2022112304;0
TGNUS;2022112305;0
TGNUS;2022112306;0
TGNUS;2022112307;2
TGNUS;2022112308;22
TGNUS;2022112309;118
